Category,Title,Room Code,Tier,Difficulty,URL
Systems & Fundamentals,Introtographqlhacking,introtographqlhacking,🟢 FREE,Practitioner,https://tryhackme.com/room/introtographqlhacking
Systems & Fundamentals,Introtosecurityarchitecture,introtosecurityarchitecture,🟢 FREE,Practitioner,https://tryhackme.com/room/introtosecurityarchitecture
Web Exploitation,Introwebapplicationsecurity,introwebapplicationsecurity,🟢 FREE,Practitioner,https://tryhackme.com/room/introwebapplicationsecurity
Active Directory & Windows,Ipanddomainthreatintel,ipanddomainthreatintel,🟢 FREE,Practitioner,https://tryhackme.com/room/ipanddomainthreatintel
Security Labs & CTF,Jupyter101,jupyter101,🟢 FREE,Practitioner,https://tryhackme.com/room/jupyter101
Security Labs & CTF,Kiba,kiba,🟢 FREE,Practitioner,https://tryhackme.com/room/kiba
Security Labs & CTF,Lafb2026E10,lafb2026e10,🟢 FREE,Practitioner,https://tryhackme.com/room/lafb2026e10
Security Labs & CTF,Learnssti,learnssti,🟢 FREE,Practitioner,https://tryhackme.com/room/learnssti
Systems & Fundamentals,Linuxstrengthtraining,linuxstrengthtraining,🟢 FREE,Practitioner,https://tryhackme.com/room/linuxstrengthtraining
DFIR & Forensics,Macosforensicsbasics,macosforensicsbasics,🟢 FREE,Practitioner,https://tryhackme.com/room/macosforensicsbasics
Security Labs & CTF,Mondaymonitor,mondaymonitor,🟢 FREE,Practitioner,https://tryhackme.com/room/mondaymonitor
Security Labs & CTF,Mrrobot,mrrobot,🟢 FREE,Practitioner,https://tryhackme.com/room/mrrobot
Systems & Fundamentals,Networkingcoreprotocols,networkingcoreprotocols,🟢 FREE,Practitioner,https://tryhackme.com/room/networkingcoreprotocols
Systems & Fundamentals,Networkminer,networkminer,🟢 FREE,Practitioner,https://tryhackme.com/room/networkminer
Systems & Fundamentals,Networksecurityprotocols,networksecurityprotocols,🟢 FREE,Practitioner,https://tryhackme.com/room/networksecurityprotocols
Systems & Fundamentals,Networkservices Aoc2025 Jnsoqbxgky,networkservices-aoc2025-jnsoqbxgky,🟢 FREE,Practitioner,https://tryhackme.com/room/networkservices-aoc2025-jnsoqbxgky
Security Labs & CTF,Nmap01,nmap01,🟢 FREE,Practitioner,https://tryhackme.com/room/nmap01
Security Labs & CTF,Ohsint,ohsint,🟢 FREE,Practitioner,https://tryhackme.com/room/ohsint
Security Labs & CTF,Onpremisesiac,onpremisesiac,🟢 FREE,Practitioner,https://tryhackme.com/room/onpremisesiac
Security Labs & CTF,Openvpn,openvpn,🟢 FREE,Practitioner,https://tryhackme.com/room/openvpn
Web Exploitation,Oscommandinjection,oscommandinjection,🟢 FREE,Practitioner,https://tryhackme.com/room/oscommandinjection
Security Labs & CTF,Overlayfs,overlayfs,🟢 FREE,Practitioner,https://tryhackme.com/room/overlayfs
Security Labs & CTF,Phishing Aoc2025 H2Tkye9Fzu,phishing-aoc2025-h2tkye9fzU,🟢 FREE,Practitioner,https://tryhackme.com/room/phishing-aoc2025-h2tkye9fzU
Security Labs & CTF,Phishingemails4Gkxh,phishingemails4gkxh,🟢 FREE,Practitioner,https://tryhackme.com/room/phishingemails4gkxh
Security Labs & CTF,Phishingemails5Fgjlzxc,phishingemails5fgjlzxc,🟢 FREE,Practitioner,https://tryhackme.com/room/phishingemails5fgjlzxc
Security Labs & CTF,Posheclipse,posheclipse,🟢 FREE,Practitioner,https://tryhackme.com/room/posheclipse
Security Labs & CTF,Psychobreak,psychobreak,🟢 FREE,Practitioner,https://tryhackme.com/room/psychobreak
Security Labs & CTF,Pythonbasics,pythonbasics,🟢 FREE,Practitioner,https://tryhackme.com/room/pythonbasics
Security Labs & CTF,Redteamthreatintel,redteamthreatintel,🟢 FREE,Practitioner,https://tryhackme.com/room/redteamthreatintel
Security Labs & CTF,Remnuxgettingstarted,remnuxgettingstarted,🟢 FREE,Practitioner,https://tryhackme.com/room/remnuxgettingstarted
Security Labs & CTF,Reverselfiles,reverselfiles,🟢 FREE,Practitioner,https://tryhackme.com/room/reverselfiles
Security Labs & CTF,Seriskmanagement,seriskmanagement,🟢 FREE,Practitioner,https://tryhackme.com/room/seriskmanagement
DFIR & Forensics,Sessionforensics,sessionforensics,🟢 FREE,Practitioner,https://tryhackme.com/room/sessionforensics
Security Labs & CTF,Sessionmanagement,sessionmanagement,🟢 FREE,Practitioner,https://tryhackme.com/room/sessionmanagement
Security Labs & CTF,Shodan,shodan,🟢 FREE,Practitioner,https://tryhackme.com/room/shodan
Security Labs & CTF,Silverplatter,silverplatter,🟢 FREE,Practitioner,https://tryhackme.com/room/silverplatter
Security Labs & CTF,Slingshot,slingshot,🟢 FREE,Practitioner,https://tryhackme.com/room/slingshot
SOC & Detection,Snort,snort,🟢 FREE,Practitioner,https://tryhackme.com/room/snort
Security Labs & CTF,Sq3 Aoc2025 Bk3Vvbcgit,sq3-aoc2025-bk3vvbcgiT,🟢 FREE,Practitioner,https://tryhackme.com/room/sq3-aoc2025-bk3vvbcgiT
Systems & Fundamentals,Sqlfundamentals,sqlfundamentals,🟢 FREE,Practitioner,https://tryhackme.com/room/sqlfundamentals
Web Exploitation,Sqlinjectionlm,sqlinjectionlm,🟢 FREE,Practitioner,https://tryhackme.com/room/sqlinjectionlm
Security Labs & CTF,Startup,startup,🟢 FREE,Practitioner,https://tryhackme.com/room/startup
Security Labs & CTF,Superspamr,superspamr,🟢 FREE,Practitioner,https://tryhackme.com/room/superspamr
Security Labs & CTF,Systemsattackvectors,systemsattackvectors,🟢 FREE,Practitioner,https://tryhackme.com/room/systemsattackvectors
Security Labs & CTF,Thelasttrial,thelasttrial,🟢 FREE,Practitioner,https://tryhackme.com/room/thelasttrial
Security Labs & CTF,Thelayoftheland,thelayoftheland,🟢 FREE,Practitioner,https://tryhackme.com/room/thelayoftheland
Systems & Fundamentals,Threatemulationintro,threatemulationintro,🟢 FREE,Practitioner,https://tryhackme.com/room/threatemulationintro
Security Labs & CTF,Tsharkchallengestwo,tsharkchallengestwo,🟢 FREE,Practitioner,https://tryhackme.com/room/tsharkchallengestwo
Security Labs & CTF,Vulnversity,vulnversity,🟢 FREE,Practitioner,https://tryhackme.com/room/vulnversity
Security Labs & CTF,Wafexploitationtechniques,wafexploitationtechniques,🟢 FREE,Practitioner,https://tryhackme.com/room/wafexploitationtechniques
Active Directory & Windows,Windowsforensics2,windowsforensics2,🟢 FREE,Practitioner,https://tryhackme.com/room/windowsforensics2
Active Directory & Windows,Windowsloggingforsoc,windowsloggingforsoc,🟢 FREE,Practitioner,https://tryhackme.com/room/windowsloggingforsoc
Security Labs & CTF,Wonderland,wonderland,🟢 FREE,Practitioner,https://tryhackme.com/room/wonderland
Security Labs & CTF,Yueiua,yueiua,🟢 FREE,Practitioner,https://tryhackme.com/room/yueiua
Security Labs & CTF,Zer0Logon,zer0logon,🟢 FREE,Practitioner,https://tryhackme.com/room/zer0logon
Security Labs & CTF,Activerecon,activerecon,🟢 FREE,Practitioner,https://tryhackme.com/room/activerecon
Active Directory & Windows,Adana,adana,🟢 FREE,Practitioner,https://tryhackme.com/room/adana
Security Labs & CTF,Authenticationbypass,authenticationbypass,🟢 FREE,Practitioner,https://tryhackme.com/room/authenticationbypass
Security Labs & CTF,Basicpentestingjt,basicpentestingjt,🟢 FREE,Practitioner,https://tryhackme.com/room/basicpentestingjt
Security Labs & CTF,Brooklynninenine,brooklynninenine,🟢 FREE,Practitioner,https://tryhackme.com/room/brooklynninenine
Security Labs & CTF,Btredlinejoxr3D,btredlinejoxr3d,🟢 FREE,Practitioner,https://tryhackme.com/room/btredlinejoxr3d
Web Exploitation,Burpsuiteextensions,burpsuiteextensions,🟢 FREE,Practitioner,https://tryhackme.com/room/burpsuiteextensions
Security Labs & CTF,Codeanalysis,codeanalysis,🟢 FREE,Practitioner,https://tryhackme.com/room/codeanalysis
Security Labs & CTF,Cyberchefbasics,cyberchefbasics,🟢 FREE,Practitioner,https://tryhackme.com/room/cyberchefbasics
Security Labs & CTF,Cybergovernanceregulation,cybergovernanceregulation,🟢 FREE,Practitioner,https://tryhackme.com/room/cybergovernanceregulation
Security Labs & CTF,Diamondmodelrmuwwg42,diamondmodelrmuwwg42,🟢 FREE,Practitioner,https://tryhackme.com/room/diamondmodelrmuwwg42
Security Labs & CTF,Digdug,digdug,🟢 FREE,Practitioner,https://tryhackme.com/room/digdug
Security Labs & CTF,Easyctf,easyctf,🟢 FREE,Practitioner,https://tryhackme.com/room/easyctf
Cryptography,Encryptioncrypto101,encryptioncrypto101,🟢 FREE,Practitioner,https://tryhackme.com/room/encryptioncrypto101
Security Labs & CTF,Enumerationbruteforce,enumerationbruteforce,🟢 FREE,Practitioner,https://tryhackme.com/room/enumerationbruteforce
Security Labs & CTF,Hammer,hammer,🟢 FREE,Practitioner,https://tryhackme.com/room/hammer
Security Labs & CTF,Intermediatenmap,intermediatenmap,🟢 FREE,Practitioner,https://tryhackme.com/room/intermediatenmap
Systems & Fundamentals,Introductoryroomdfirmodule,introductoryroomdfirmodule,🟢 FREE,Practitioner,https://tryhackme.com/room/introductoryroomdfirmodule
Systems & Fundamentals,Introtoc2,introtoc2,🟢 FREE,Practitioner,https://tryhackme.com/room/introtoc2
Systems & Fundamentals,Introtocontainerisation,introtocontainerisation,🟢 FREE,Practitioner,https://tryhackme.com/room/introtocontainerisation
Systems & Fundamentals,Introtologs,introtologs,🟢 FREE,Practitioner,https://tryhackme.com/room/introtologs
Security Labs & CTF,Lafb2026E6,lafb2026e6,🟢 FREE,Practitioner,https://tryhackme.com/room/lafb2026e6
SOC & Detection,Linuxthreatdetection3,linuxthreatdetection3,🟢 FREE,Practitioner,https://tryhackme.com/room/linuxthreatdetection3
Security Labs & CTF,Livingoffthelandattacks,livingoffthelandattacks,🟢 FREE,Practitioner,https://tryhackme.com/room/livingoffthelandattacks
Security Labs & CTF,Logoperations,logoperations,🟢 FREE,Practitioner,https://tryhackme.com/room/logoperations
Systems & Fundamentals,Logsfundamentals,logsfundamentals,🟢 FREE,Practitioner,https://tryhackme.com/room/logsfundamentals
Security Labs & CTF,Mobileacquisition,mobileacquisition,🟢 FREE,Practitioner,https://tryhackme.com/room/mobileacquisition
Security Labs & CTF,Monikerlink,monikerlink,🟢 FREE,Practitioner,https://tryhackme.com/room/monikerlink
Active Directory & Windows,Monitoringawsworkloads,monitoringawsworkloads,🟢 FREE,Practitioner,https://tryhackme.com/room/monitoringawsworkloads
Security Labs & CTF,N8Ncve202568613,n8ncve202568613,🟢 FREE,Practitioner,https://tryhackme.com/room/n8ncve202568613
Security Labs & CTF,Netsecchallenge,netsecchallenge,🟢 FREE,Practitioner,https://tryhackme.com/room/netsecchallenge
Security Labs & CTF,Nmap02,nmap02,🟢 FREE,Practitioner,https://tryhackme.com/room/nmap02
Systems & Fundamentals,Offensivesecurityintrokkx12,offensivesecurityintrokKx12,🟢 FREE,Practitioner,https://tryhackme.com/room/offensivesecurityintrokKx12
Security Labs & CTF,Oracle9,oracle9,🟢 FREE,Practitioner,https://tryhackme.com/room/oracle9
Security Labs & CTF,Phishingemails3Tryoe,phishingemails3tryoe,🟢 FREE,Practitioner,https://tryhackme.com/room/phishingemails3tryoe
Security Labs & CTF,Pyramidofpainax,pyramidofpainax,🟢 FREE,Practitioner,https://tryhackme.com/room/pyramidofpainax
Security Labs & CTF,Registry4N6,registry4n6,🟢 FREE,Practitioner,https://tryhackme.com/room/registry4n6
Web Exploitation,Serversidetemplateinjection,serversidetemplateinjection,🟢 FREE,Practitioner,https://tryhackme.com/room/serversidetemplateinjection
SOC & Detection,Splunk2Gcd5,splunk2gcd5,🟢 FREE,Practitioner,https://tryhackme.com/room/splunk2gcd5
SOC & Detection,Splunk3Zs,splunk3zs,🟢 FREE,Practitioner,https://tryhackme.com/room/splunk3zs
Security Labs & CTF,Sqhell,sqhell,🟢 FREE,Practitioner,https://tryhackme.com/room/sqhell
Security Labs & CTF,Sqlmapthebasics,sqlmapthebasics,🟢 FREE,Practitioner,https://tryhackme.com/room/sqlmapthebasics
Web Exploitation,Ssrfqi,ssrfqi,🟢 FREE,Practitioner,https://tryhackme.com/room/ssrfqi
Security Labs & CTF,Threathuntingfoothold,threathuntingfoothold,🟢 FREE,Practitioner,https://tryhackme.com/room/threathuntingfoothold
Security Labs & CTF,Threatinteltools,threatinteltools,🟢 FREE,Practitioner,https://tryhackme.com/room/threatinteltools
Active Directory & Windows,Windowsprivesc20,windowsprivesc20,🟢 FREE,Practitioner,https://tryhackme.com/room/windowsprivesc20
DFIR & Forensics,Wiresharkpacketoperations,wiresharkpacketoperations,🟢 FREE,Practitioner,https://tryhackme.com/room/wiresharkpacketoperations
SOC & Detection,Alerttriagewithsplunk,alerttriagewithsplunk,🟢 FREE,Practitioner,https://tryhackme.com/room/alerttriagewithsplunk
Security Labs & CTF,Avengers,avengers,🟢 FREE,Practitioner,https://tryhackme.com/room/avengers
Active Directory & Windows,Becomeadefender,becomeadefender,🟢 FREE,Practitioner,https://tryhackme.com/room/becomeadefender
Security Labs & CTF,Blue,blue,🟢 FREE,Practitioner,https://tryhackme.com/room/blue
Security Labs & CTF,Bof1,bof1,🟢 FREE,Practitioner,https://tryhackme.com/room/bof1
Security Labs & CTF,Bolt,bolt,🟢 FREE,Practitioner,https://tryhackme.com/room/bolt
Security Labs & CTF,Bsidesgtlibrary,bsidesgtlibrary,🟢 FREE,Practitioner,https://tryhackme.com/room/bsidesgtlibrary
Security Labs & CTF,Capture,capture,🟢 FREE,Practitioner,https://tryhackme.com/room/capture
Security Labs & CTF,Clientserverbasics,clientserverbasics,🟢 FREE,Practitioner,https://tryhackme.com/room/clientserverbasics
Systems & Fundamentals,Cloudcomputingfundamentals,cloudcomputingfundamentals,🟢 FREE,Practitioner,https://tryhackme.com/room/cloudcomputingfundamentals
Security Labs & CTF,Colddboxeasy,colddboxeasy,🟢 FREE,Practitioner,https://tryhackme.com/room/colddboxeasy
Cryptography,Cryptographybasics,cryptographybasics,🟢 FREE,Practitioner,https://tryhackme.com/room/cryptographybasics
Security Labs & CTF,Ctfcollectionvol1,ctfcollectionvol1,🟢 FREE,Practitioner,https://tryhackme.com/room/ctfcollectionvol1
Security Labs & CTF,Databasesqlbasics,databasesqlbasics,🟢 FREE,Practitioner,https://tryhackme.com/room/databasesqlbasics
Security Labs & CTF,Dataencoding,dataencoding,🟢 FREE,Practitioner,https://tryhackme.com/room/dataencoding
Systems & Fundamentals,Defensivesecurityintroezn39,defensivesecurityintroezn39,🟢 FREE,Practitioner,https://tryhackme.com/room/defensivesecurityintroezn39
Web Exploitation,Detectingwebshells,detectingwebshells,🟢 FREE,Practitioner,https://tryhackme.com/room/detectingwebshells
Security Labs & CTF,Devdiaries,devdiaries,🟢 FREE,Practitioner,https://tryhackme.com/room/devdiaries
DFIR & Forensics,Digitalforensicsfundamentals,digitalforensicsfundamentals,🟢 FREE,Practitioner,https://tryhackme.com/room/digitalforensicsfundamentals
Systems & Fundamentals,Extendingyournetwork,extendingyournetwork,🟢 FREE,Practitioner,https://tryhackme.com/room/extendingyournetwork
Security Labs & CTF,Ffuf,ffuf,🟢 FREE,Practitioner,https://tryhackme.com/room/ffuf
Cryptography,Fileandhashthreatintel,fileandhashthreatintel,🟢 FREE,Practitioner,https://tryhackme.com/room/fileandhashthreatintel
Security Labs & CTF,Gobusterthebasics,gobusterthebasics,🟢 FREE,Practitioner,https://tryhackme.com/room/gobusterthebasics
Cryptography,Hashingbasics,hashingbasics,🟢 FREE,Practitioner,https://tryhackme.com/room/hashingbasics
Security Labs & CTF,Httpindetail,httpindetail,🟢 FREE,Practitioner,https://tryhackme.com/room/httpindetail
Security Labs & CTF,Humansattackvectors,humansattackvectors,🟢 FREE,Practitioner,https://tryhackme.com/room/humansattackvectors
SOC & Detection,Introtodetectionengineering,introtodetectionengineering,🟢 FREE,Practitioner,https://tryhackme.com/room/introtodetectionengineering
Systems & Fundamentals,Introtodockerk8Pdqk,introtodockerk8pdqk,🟢 FREE,Practitioner,https://tryhackme.com/room/introtodockerk8pdqk
Systems & Fundamentals,Introtoirandim,introtoirandim,🟢 FREE,Practitioner,https://tryhackme.com/room/introtoirandim
Systems & Fundamentals,Introtonetworking,introtonetworking,🟢 FREE,Practitioner,https://tryhackme.com/room/introtonetworking
Security Labs & CTF,Itsybitsy,itsybitsy,🟢 FREE,Practitioner,https://tryhackme.com/room/itsybitsy
Security Labs & CTF,Kenobi,kenobi,🟢 FREE,Practitioner,https://tryhackme.com/room/kenobi
Security Labs & CTF,Lafb2026E4,lafb2026e4,🟢 FREE,Practitioner,https://tryhackme.com/room/lafb2026e4
Security Labs & CTF,Lessonslearned,lessonslearned,🟢 FREE,Practitioner,https://tryhackme.com/room/lessonslearned
Systems & Fundamentals,Linuxfundamentalspart2,linuxfundamentalspart2,🟢 FREE,Practitioner,https://tryhackme.com/room/linuxfundamentalspart2
Systems & Fundamentals,Linuxfundamentalspart3,linuxfundamentalspart3,🟢 FREE,Practitioner,https://tryhackme.com/room/linuxfundamentalspart3
Active Directory & Windows,Linuxprivesc,linuxprivesc,🟢 FREE,Practitioner,https://tryhackme.com/room/linuxprivesc
Systems & Fundamentals,Linuxshells,linuxshells,🟢 FREE,Practitioner,https://tryhackme.com/room/linuxshells
Systems & Fundamentals,Malmalintroductory,malmalintroductory,🟢 FREE,Practitioner,https://tryhackme.com/room/malmalintroductory
Security Labs & CTF,Malwareclassification,malwareclassification,🟢 FREE,Practitioner,https://tryhackme.com/room/malwareclassification
Security Labs & CTF,Mastermindsxlq,mastermindsxlq,🟢 FREE,Practitioner,https://tryhackme.com/room/mastermindsxlq
DFIR & Forensics,Memoryforensics,memoryforensics,🟢 FREE,Practitioner,https://tryhackme.com/room/memoryforensics
Security Labs & CTF,Metasploitexploitation,metasploitexploitation,🟢 FREE,Practitioner,https://tryhackme.com/room/metasploitexploitation
Systems & Fundamentals,Metasploitintro,metasploitintro,🟢 FREE,Practitioner,https://tryhackme.com/room/metasploitintro
Security Labs & CTF,Meterpreter,meterpreter,🟢 FREE,Practitioner,https://tryhackme.com/room/meterpreter
Systems & Fundamentals,Networkingsecureprotocols,networkingsecureprotocols,🟢 FREE,Practitioner,https://tryhackme.com/room/networkingsecureprotocols
Security Labs & CTF,Nmap,nmap,🟢 FREE,Practitioner,https://tryhackme.com/room/nmap
Security Labs & CTF,Nmap03,nmap03,🟢 FREE,Practitioner,https://tryhackme.com/room/nmap03
Security Labs & CTF,Oauthvulnerabilities,oauthvulnerabilities,🟢 FREE,Practitioner,https://tryhackme.com/room/oauthvulnerabilities
Security Labs & CTF,Osintchallengeiv,osintchallengeiv,🟢 FREE,Practitioner,https://tryhackme.com/room/osintchallengeiv
Web Exploitation,Owaspjuiceshop,owaspjuiceshop,🟢 FREE,Practitioner,https://tryhackme.com/room/owaspjuiceshop
Web Exploitation,Owasptopten2025Three,owasptopten2025three,🟢 FREE,Practitioner,https://tryhackme.com/room/owasptopten2025three
Security Labs & CTF,Phishingemails2Rytmuv,phishingemails2rytmuv,🟢 FREE,Practitioner,https://tryhackme.com/room/phishingemails2rytmuv
Security Labs & CTF,Picklerick,picklerick,🟢 FREE,Practitioner,https://tryhackme.com/room/picklerick
Security Labs & CTF,Postexploit,postexploit,🟢 FREE,Practitioner,https://tryhackme.com/room/postexploit
Security Labs & CTF,Preparation,preparation,🟢 FREE,Practitioner,https://tryhackme.com/room/preparation
Cryptography,Publickeycrypto,publickeycrypto,🟢 FREE,Practitioner,https://tryhackme.com/room/publickeycrypto
Security Labs & CTF,Publisher,publisher,🟢 FREE,Practitioner,https://tryhackme.com/room/publisher
Security Labs & CTF,Puttingitalltogether,puttingitalltogether,🟢 FREE,Practitioner,https://tryhackme.com/room/puttingitalltogether
Security Labs & CTF,Pythonforcybersecurity,pythonforcybersecurity,🟢 FREE,Practitioner,https://tryhackme.com/room/pythonforcybersecurity
Security Labs & CTF,Ra,ra,🟢 FREE,Practitioner,https://tryhackme.com/room/ra
Security Labs & CTF,Raceconditionsattacks,raceconditionsattacks,🟢 FREE,Practitioner,https://tryhackme.com/room/raceconditionsattacks
Security Labs & CTF,Redteamengagements,redteamengagements,🟢 FREE,Practitioner,https://tryhackme.com/room/redteamengagements
Security Labs & CTF,Relevant,relevant,🟢 FREE,Practitioner,https://tryhackme.com/room/relevant
Security Labs & CTF,Searchskills,searchskills,🟢 FREE,Practitioner,https://tryhackme.com/room/searchskills
Security Labs & CTF,Securityoperations,securityoperations,🟢 FREE,Practitioner,https://tryhackme.com/room/securityoperations
Security Labs & CTF,Snappedphishingline,snappedphishingline,🟢 FREE,Practitioner,https://tryhackme.com/room/snappedphishingline
SOC & Detection,Snortchallenges1,snortchallenges1,🟢 FREE,Practitioner,https://tryhackme.com/room/snortchallenges1
SOC & Detection,Snortchallenges2,snortchallenges2,🟢 FREE,Practitioner,https://tryhackme.com/room/snortchallenges2
Security Labs & CTF,Soar,soar,🟢 FREE,Practitioner,https://tryhackme.com/room/soar
SOC & Detection,Socl1Alerttriage,socl1alerttriage,🟢 FREE,Practitioner,https://tryhackme.com/room/socl1alerttriage
SOC & Detection,Socmetricsobjectives,socmetricsobjectives,🟢 FREE,Practitioner,https://tryhackme.com/room/socmetricsobjectives
SOC & Detection,Splunk201,splunk201,🟢 FREE,Practitioner,https://tryhackme.com/room/splunk201
SOC & Detection,Splunkdatamanipulation,splunkdatamanipulation,🟢 FREE,Practitioner,https://tryhackme.com/room/splunkdatamanipulation
Web Exploitation,Ssrfhr,ssrfhr,🟢 FREE,Practitioner,https://tryhackme.com/room/ssrfhr
Security Labs & CTF,Sudovulnsbof,sudovulnsbof,🟢 FREE,Practitioner,https://tryhackme.com/room/sudovulnsbof
Security Labs & CTF,Tcpdump,tcpdump,🟢 FREE,Practitioner,https://tryhackme.com/room/tcpdump
Security Labs & CTF,Tickets1,tickets1,🟢 FREE,Practitioner,https://tryhackme.com/room/tickets1
Security Labs & CTF,Toolboxvim,toolboxvim,🟢 FREE,Practitioner,https://tryhackme.com/room/toolboxvim
Security Labs & CTF,Torforbeginners,torforbeginners,🟢 FREE,Practitioner,https://tryhackme.com/room/torforbeginners
Security Labs & CTF,Tryhack3Mbricksheist,tryhack3mbricksheist,🟢 FREE,Practitioner,https://tryhackme.com/room/tryhack3mbricksheist
Security Labs & CTF,Tutorial,tutorial,🟢 FREE,Practitioner,https://tryhackme.com/room/tutorial
Security Labs & CTF,Velociraptorhp,velociraptorhp,🟢 FREE,Practitioner,https://tryhackme.com/room/velociraptorhp
Security Labs & CTF,Vulnerabilities101,vulnerabilities101,🟢 FREE,Practitioner,https://tryhackme.com/room/vulnerabilities101
Security Labs & CTF,Walkinganapplication,walkinganapplication,🟢 FREE,Practitioner,https://tryhackme.com/room/walkinganapplication
Web Exploitation,Websecurityessentials,websecurityessentials,🟢 FREE,Practitioner,https://tryhackme.com/room/websecurityessentials
Systems & Fundamentals,Whatisnetworking,whatisnetworking,🟢 FREE,Practitioner,https://tryhackme.com/room/whatisnetworking
Active Directory & Windows,Windows10Privesc,windows10privesc,🟢 FREE,Practitioner,https://tryhackme.com/room/windows10privesc
Active Directory & Windows,Windowsclibasics,windowsclibasics,🟢 FREE,Practitioner,https://tryhackme.com/room/windowsclibasics
Active Directory & Windows,Windowseventlogs,windowseventlogs,🟢 FREE,Practitioner,https://tryhackme.com/room/windowseventlogs
Active Directory & Windows,Windowsfundamentals1Xbx,windowsfundamentals1xbx,🟢 FREE,Practitioner,https://tryhackme.com/room/windowsfundamentals1xbx
Active Directory & Windows,Windowsfundamentals3Xzx,windowsfundamentals3xzx,🟢 FREE,Practitioner,https://tryhackme.com/room/windowsfundamentals3xzx
Active Directory & Windows,Windowsthreatdetection2,windowsthreatdetection2,🟢 FREE,Practitioner,https://tryhackme.com/room/windowsthreatdetection2
Security Labs & CTF,Winincidentsurface,winincidentsurface,🟢 FREE,Practitioner,https://tryhackme.com/room/winincidentsurface
DFIR & Forensics,Wiresharkthebasics,wiresharkthebasics,🟢 FREE,Practitioner,https://tryhackme.com/room/wiresharkthebasics
Security Labs & CTF,Wordpresscve202129447,wordpresscve202129447,🟢 FREE,Practitioner,https://tryhackme.com/room/wordpresscve202129447
Security Labs & CTF,X8664Arch,x8664arch,🟢 FREE,Practitioner,https://tryhackme.com/room/x8664arch
DFIR & Forensics,Aiforensics,aiforensics,🟢 FREE,Practitioner,https://tryhackme.com/room/aiforensics
Security Labs & CTF,Alerttriagewithelastic,alerttriagewithelastic,🟢 FREE,Practitioner,https://tryhackme.com/room/alerttriagewithelastic
Security Labs & CTF,Becomeahacker,becomeahacker,🟢 FREE,Practitioner,https://tryhackme.com/room/becomeahacker
Security Labs & CTF,Boogeyman3,boogeyman3,🟢 FREE,Practitioner,https://tryhackme.com/room/boogeyman3
Web Exploitation,Burpsuiteintruder,burpsuiteintruder,🟢 FREE,Practitioner,https://tryhackme.com/room/burpsuiteintruder
Security Labs & CTF,Careersincyber,careersincyber,🟢 FREE,Practitioner,https://tryhackme.com/room/careersincyber
Security Labs & CTF,Cheesectfv10,cheesectfv10,🟢 FREE,Practitioner,https://tryhackme.com/room/cheesectfv10
Security Labs & CTF,Computertypes,computertypes,🟢 FREE,Practitioner,https://tryhackme.com/room/computertypes
Cryptography,Cryptographyconcepts,cryptographyconcepts,🟢 FREE,Practitioner,https://tryhackme.com/room/cryptographyconcepts
Security Labs & CTF,Datarepresentation,datarepresentation,🟢 FREE,Practitioner,https://tryhackme.com/room/datarepresentation
Web Exploitation,Detectingwebattacks,detectingwebattacks,🟢 FREE,Practitioner,https://tryhackme.com/room/detectingwebattacks
Active Directory & Windows,Dissectingpeheaders,dissectingpeheaders,🟢 FREE,Practitioner,https://tryhackme.com/room/dissectingpeheaders
Security Labs & CTF,Entraidmonitoring,entraidmonitoring,🟢 FREE,Practitioner,https://tryhackme.com/room/entraidmonitoring
Security Labs & CTF,Extractedroom,extractedroom,🟢 FREE,Practitioner,https://tryhackme.com/room/extractedroom
Cryptography,Filepathtraversal,filepathtraversal,🟢 FREE,Practitioner,https://tryhackme.com/room/filepathtraversal
Systems & Fundamentals,Firewallfundamentals,firewallfundamentals,🟢 FREE,Practitioner,https://tryhackme.com/room/firewallfundamentals
Security Labs & CTF,Flarevmarsenaloftools,flarevmarsenaloftools,🟢 FREE,Practitioner,https://tryhackme.com/room/flarevmarsenaloftools
Security Labs & CTF,Hfb1Darkmatter,hfb1darkmatter,🟢 FREE,Practitioner,https://tryhackme.com/room/hfb1darkmatter
Security Labs & CTF,Hfb1Heist,hfb1heist,🟢 FREE,Practitioner,https://tryhackme.com/room/hfb1heist
Security Labs & CTF,Idor,idor,🟢 FREE,Practitioner,https://tryhackme.com/room/idor
Security Labs & CTF,Insideacomputer,insideacomputer,🟢 FREE,Practitioner,https://tryhackme.com/room/insideacomputer
DFIR & Forensics,Introdigitalforensics,introdigitalforensics,🟢 FREE,Practitioner,https://tryhackme.com/room/introdigitalforensics
Systems & Fundamentals,Introtolan,introtolan,🟢 FREE,Practitioner,https://tryhackme.com/room/introtolan
Systems & Fundamentals,Introtologanalysis,introtologanalysis,🟢 FREE,Practitioner,https://tryhackme.com/room/introtologanalysis
SOC & Detection,Introtosiem,introtosiem,🟢 FREE,Practitioner,https://tryhackme.com/room/introtosiem
Security Labs & CTF,Invite Only,invite-only,🟢 FREE,Practitioner,https://tryhackme.com/room/invite-only
Security Labs & CTF,Javascriptsimpledemo,javascriptsimpledemo,🟢 FREE,Practitioner,https://tryhackme.com/room/javascriptsimpledemo
Security Labs & CTF,Lengthextensionattacks,lengthextensionattacks,🟢 FREE,Practitioner,https://tryhackme.com/room/lengthextensionattacks
